directory,image_name,binary_cat,multi_cat
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_43.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_38.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_104.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_95.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_44.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_71.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_76.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Citrus Leafminer,Citrus_Leafminer_78.jpg,unhealthy,Citrus Leafminer
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_30.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_104.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_37.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_103.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_39.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_45.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_94.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_42.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_93.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_77.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_2.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_5.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_70.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_79.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_68.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_120.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_14.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_13.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_61.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_66.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_82.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_53.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_28.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_85.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_54.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_112.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_26.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_115.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_21.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_78.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_4.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_71.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_76.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_3.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_43.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_92.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_38.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_44.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_95.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_36.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_102.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_31.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_105.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_114.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_20.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_113.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_27.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_29.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_84.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_55.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_83.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_52.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_67.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_60.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_12.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_69.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_121.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_15.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_110.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_24.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_89.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_58.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_117.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_23.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_80.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_51.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_119.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_87.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_56.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_63.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_64.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_18.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_122.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_16.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_11.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_9.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_75.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_7.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_72.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_47.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_96.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_40.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_91.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_108.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_32.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_106.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_35.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_101.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_49.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_98.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_10.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_17.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_65.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_19.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_62.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_86.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_57.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_81.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_50.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_118.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_116.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_22.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_111.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_25.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_88.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_59.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_34.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_100.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_48.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_99.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_33.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_107.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_41.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_90.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_109.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_46.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_97.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_6.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_73.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_74.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_1.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Bacterial Blight,Bacterial_Blight_8.jpg,unhealthy,Bacterial Blight
./dataset/unhealthy/Melanose,Melanose_25.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_102.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_88.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_59.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_105.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_179.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_22.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_81.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_50.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_177.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_170.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_86.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_57.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_145.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_139.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_62.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_65.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_142.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_19.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_130.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_17.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_10.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_137.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_126.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_121.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_74.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_153.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_182.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_154.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_185.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_73.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_128.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_161.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_46.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_97.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_1.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_41.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_90.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_6.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_166.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_114.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_8.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_33.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_168.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_34.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_48.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_99.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_113.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_11.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_136.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_131.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_16.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_64.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_143.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_18.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_144.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_138.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_63.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_171.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_87.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_56.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_80.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_51.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_176.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_104.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_178.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_23.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_24.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_103.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_89.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_58.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_35.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_49.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_98.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_112.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_115.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_9.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_32.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_169.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_40.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_91.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_7.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_167.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_160.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_47.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_96.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_155.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_184.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_72.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_129.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_75.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_152.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_183.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_120.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_127.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_116.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_31.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_36.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_111.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_38.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_163.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_44.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_95.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_3.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_43.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_92.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_4.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_118.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_164.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_76.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_151.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_180.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_156.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_187.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_71.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_158.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_124.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_78.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_123.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_132.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_69.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_15.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_149.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_12.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_135.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_147.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_60.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_67.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_140.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_109.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_83.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_52.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_175.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_172.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_29.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_84.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_55.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_27.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_100.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_107.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_20.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_79.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_122.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_159.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_188.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_125.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_157.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_186.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_70.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_77.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_150.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_181.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_42.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_93.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_5.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_119.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_165.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_39.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_162.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_45.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_94.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_2.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_37.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_110.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_117.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_30.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_106.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_21.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_26.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_101.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_173.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_28.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_85.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_54.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_108.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_82.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_53.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_174.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_66.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_141.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_146.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_61.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_148.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_13.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_134.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_133.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_68.jpg,unhealthy,Melanose
./dataset/unhealthy/Melanose,Melanose_14.jpg,unhealthy,Melanose
./dataset/unhealthy/Curl Leaf,Curl_Leaf_135.jpg,unhealthy,Curl Leaf
./dataset/unhealthy/Curl Leaf,Curl_Leaf_78.jpg,unhealthy,Curl Leaf
./dataset/unhealthy/Curl Leaf,Curl_Leaf_222.jpg,unhealthy,Curl Leaf
